186,167,6,11,13
187,167,7,11,13
188,167,8,11,13
189,167,9,11,12
190,167,10,11,13
191,167,11,11,13
192,167,12,11,13
193,167,13,11,12
194,167,14,12,12
195,119,4,11,12
196,119,5,11,12
197,119,6,11,12
198,119,7,11,13
199,119,8,11,13
200,119,9,11,13
201,119,10,12,13
202,119,11,11,13
203,119,12,11,12
204,119,13,11,12
205,119,14,11,12
206,119,15,11,12
207,119,16,12,12
208,46,2,12,13
209,46,3,11,12
210,46,4,11,12
211,46,5,11,13
212,46,6,12,12
213,46,7,11,12
214,46,8,11,13
215,46,9,12,12
216,72,2,12,12
217,72,3,12,13
218,72,4,11,12
219,72,5,11,12
220,72,6,12,12
221,72,7,11,12
222,72,8,11,12
223,72,9,11,12
224,72,10,11,13
225,72,11,11,12
226,72,12,11,12
227,72,13,11,12
228,76,2,12,12
229,76,3,11,12
230,76,4,11,12
231,76,5,11,13
232,76,6,11,12
233,155,2,11,13
234,155,3,11,12
235,155,4,11,13
236,155,5,11,13
237,155,6,11,12
238,155,7,11,12
239,155,8,11,13
240,155,9,12,12
241,155,10,11,12
242,111,2,12,12
243,111,3,11,12
244,111,4,12,13
245,111,5,11,12
246,111,6,11,12
247,56,2,12,12
248,56,3,11,12
249,56,4,11,13
250,56,5,11,12
251,56,6,12,12
252,56,7,11,13
253,56,8,11,12
254,56,9,11,12
255,27,2,11,12
256,27,3,11,13
257,27,4,11,13
258,27,5,11,13
259,27,6,12,12
260,178,2,11,12
261,178,3,11,12
262,178,4,11,12
263,178,5,11,13
264,178,6,11,13
265,178,7,11,12
266,178,8,11,13
267,178,9,11,12
268,178,10,11,12
269,178,11,11,13
270,178,12,11,13
271,178,13,11,12
272,136,2,11,12
273,136,3,11,12
274,136,4,11,12
275,136,5,11,12
276,136,6,11,12
277,136,7,11,12
278,136,8,11,12
279,136,9,11,12
280,136,10,12,12
281,136,11,11,13
282,136,12,11,13
283,136,13,12,13
284,136,14,11,13
285,136,15,11,12
286,136,16,11,13
287,136,17,11,13
288,136,18,11,12
289,136,19,11,13
290,136,20,11,13
291,136,21,11,13
292,136,22,11,12
293,136,23,11,13
294,136,24,11,12
295,136,25,12,12
296,136,26,12,12
297,136,27,11,12
298,100,2,11,12
299,100,3,11,12
300,100,4,11,13
301,100,5,11,13
302,100,6,11,12
303,100,7,11,12
304,100,8,11,13
305,100,9,11,12
306,100,10,12,13
307,100,11,11,13
308,100,12,11,12
309,100,13,11,12
310,100,14,12,13
311,100,15,11,13
312,100,16,12,12
313,100,17,11,13
314,100,18,11,12
315,100,19,11,12
316,100,20,11,12
317,100,21,11,13
318,100,22,11,13
319,110,2,11,13
320,110,3,11,13
321,110,4,11,13
322,110,5,11,13
323,110,6,12,12
324,110,7,11,12
325,110,8,11,12
326,110,9,12,13
327,110,10,11,13
328,59,2,11,12
329,59,3,11,13
330,59,4,11,12
331,59,5,12,12
332,59,6,12,13
333,48,2,11,12
334,48,3,12,12
335,48,4,11,13
336,48,5,12,13
337,48,6,11,12
338,48,7,11,13
339,48,8,11,13
340,48,9,11,13
341,203,2,0,0
342,203,3,0,0
343,203,4,0,0
344,203,5,0,2520
345,203,6,0,0
346,203,7,0,0
347,203,8,0,0
348,203,9,0,0
349,118,2,11,12
350,118,3,11,12
351,118,4,12,13
352,118,5,11,12
353,205,3,0,0
354,205,4,0,2521
355,205,5,0,0
356,205,6,0,0
357,205,7,0,0
358,143,2,11,13
359,143,3,11,12
360,143,4,12,13
361,143,5,12,12
362,143,6,11,13
363,143,7,11,12
364,143,8,12,13
365,143,9,11,13
366,143,10,11,13
367,143,11,11,13
368,190,2,11,13
369,190,3,11,12
370,190,4,11,13
371,190,5,11,13
372,190,6,12,12
373,190,7,11,12
374,190,8,11,12
375,190,9,11,13
376,190,10,11,12
377,190,11,11,13
378,190,12,12,12
379,190,13,11,12
380,190,14,11,13
381,190,15,11,12
382,190,16,11,13
383,190,17,12,12
384,190,18,11,13
385,190,19,11,12
386,190,20,11,12
387,190,21,11,12
388,163,2,11,12
389,163,3,11,13
390,163,4,12,13
391,163,5,11,13
392,163,6,11,13
393,163,7,11,13
394,163,8,11,13
395,163,9,12,13
396,163,10,11,12
397,163,11,11,12
398,188,2,11,12
399,188,3,12,13
400,188,4,11,13
401,188,5,11,12
402,188,6,12,13
403,188,7,11,12
404,188,8,11,12
405,188,9,12,12
406,188,10,11,13
407,188,11,11,13
408,188,12,11,12
409,188,13,11,12
410,188,14,12,12
411,188,15,11,12
412,188,16,11,12
413,188,17,11,13
414,188,18,12,12
415,188,19,11,12
416,12,2,12,13
417,12,3,11,12
418,12,4,11,12
419,12,5,11,13
420,12,6,11,13
421,12,7,11,12
422,12,8,11,12
423,12,9,11,12
424,12,10,11,13
425,12,11,11,13
426,12,12,11,12
427,12,13,11,12
428,12,14,11,13
429,13,2,11,13
430,13,3,11,12
431,13,4,11,13
432,13,5,11,13
433,13,6,12,13
434,13,7,11,12
435,13,8,11,13
436,13,9,11,12
437,13,10,11,12
438,13,11,11,13
439,26,2,11,13
440,26,3,11,13
441,26,4,11,13
442,26,5,11,14
443,26,6,11,13
444,26,7,11,12
445,102,2,11,13
446,102,3,12,13
447,102,4,11,12
448,102,5,11,12
449,102,6,12,12
450,102,7,11,12
451,102,8,11,12
452,102,9,11,13
453,102,10,11,13
454,102,11,11,13
455,102,12,11,12
456,102,13,11,13
457,174,2,12,12
458,174,3,11,13
459,174,4,11,12
460,174,5,12,13
461,174,6,11,12
462,174,7,11,12
463,174,8,11,13
464,174,9,12,12
465,174,10,12,12
466,174,11,12,13
467,174,12,11,13
468,174,13,11,13
469,174,14,11,12
470,38,2,11,13
471,38,3,11,12
472,38,4,11,12
473,38,5,11,12
474,38,6,11,13
475,38,7,11,12
476,38,8,11,13
477,38,9,11,12
478,38,10,11,12
479,38,11,11,13
480,38,12,11,13
481,38,13,11,12
482,38,14,11,12
483,38,15,11,13
484,38,16,11,12
485,38,17,11,13
486,54,2,11,12
487,54,3,12,13
488,54,4,12,13
489,54,5,11,13
490,54,6,12,12
491,54,7,11,12
492,54,8,11,12
493,54,9,11,13
494,54,10,11,12
495,54,11,11,12
496,54,12,11,13
497,54,13,12,13
498,54,14,11,12
499,54,15,11,13
500,54,16,11,12
501,54,17,11,13
502,179,2,11,12
503,179,3,12,12
504,179,4,11,12
505,179,5,11,13
506,179,6,11,12
507,179,7,11,12
508,179,8,11,12
509,179,9,11,13
510,179,10,11,13
511,179,11,11,12
512,179,12,11,12
513,157,2,11,13
514,157,3,11,12
515,157,4,12,13
516,157,5,11,13
517,157,6,11,13
518,177,2,11,12
519,177,3,11,12
520,177,4,11,13
521,177,5,11,13
522,177,6,11,13
523,9,2,11,13
524,9,3,11,12
525,9,4,11,13
526,9,5,12,12
527,9,6,11,12
528,9,7,11,12
529,9,8,11,12
530,9,9,12,12
531,9,10,11,13
532,9,11,11,12
533,9,12,11,12
534,35,2,11,12
535,35,3,11,12
536,35,4,11,12
537,35,5,11,13
538,35,6,12,12
539,35,7,11,12
540,35,8,11,12
541,35,9,12,13
542,130,2,11,12
543,130,3,11,13
544,201,2,11,12
545,201,3,12,12
546,201,4,11,12
547,201,5,11,13
548,201,6,11,12
549,201,7,11,13
550,201,8,11,13
551,201,9,11,12
552,198,2,11,12
553,198,3,11,12
554,198,4,11,13
555,198,5,11,13
556,198,6,12,12
557,198,7,12,12
558,184,2,11,12
559,184,3,11,13
560,184,4,11,12
561,184,5,11,13
562,184,6,11,12
563,184,7,11,13
564,184,8,11,13
565,184,9,11,13
566,184,10,12,13
567,91,2,11,12
568,91,3,11,12
569,91,4,11,12
570,91,5,11,12
571,91,6,11,12
572,91,7,12,13
573,91,8,11,12
574,91,9,11,12
575,91,10,11,13
576,173,2,12,12
577,173,3,11,12
578,173,4,12,12
579,173,5,11,13
580,173,6,11,13
581,173,7,11,12
582,173,8,12,12
583,173,9,12,12
584,173,10,11,12
585,173,11,11,12
586,173,12,12,12
587,173,13,11,12
588,173,14,11,12
589,25,2,11,12
590,25,3,11,13
591,25,4,11,13
592,25,5,11,12
593,25,6,11,13
594,25,7,11,13
595,25,8,11,13
596,25,9,11,12
597,25,10,11,13
598,25,11,11,12
599,25,12,11,12
600,25,13,11,12
601,25,14,12,13
602,25,15,12,12
603,25,16,11,13
604,25,17,11,14
605,25,18,11,13
606,25,19,11,12
607,74,2,11,13
608,74,3,11,13
609,74,4,11,12
610,74,5,11,12
611,74,6,12,13
612,74,7,11,13
613,74,8,11,12
614,74,9,11,13
615,74,10,12,13
616,55,2,12,12
617,55,3,11,12
618,55,4,12,12
619,55,5,11,12
620,55,6,11,12
621,55,7,12,12
622,52,2,12,12
623,52,3,11,12
624,52,4,11,12
625,52,5,11,13
626,52,6,11,13
627,52,7,11,13
628,52,8,11,12
629,52,9,11,13
630,52,10,12,13
631,52,11,11,12
632,52,12,11,12
633,52,13,11,12
634,52,14,11,12
635,52,15,11,12
636,52,16,11,13
637,52,17,11,13
638,52,18,11,13
639,52,19,11,12
640,52,20,11,13
641,52,21,11,12
642,52,22,11,13
643,29,2,11,12
644,29,3,12,12
645,29,4,11,12
646,29,5,11,12
647,29,6,11,13
648,29,7,12,13
649,29,8,11,12
650,5,2,12,12
651,5,3,12,12
652,5,4,11,12
653,5,5,11,12
654,5,6,11,13
655,5,7,11,13
656,5,8,11,13
657,5,9,11,12
658,5,10,11,13
659,5,11,11,12
660,123,2,11,12
661,123,3,11,13
662,123,4,12,12
663,123,5,12,12
664,123,6,12,12
665,123,7,12,12
666,123,8,11,12
667,123,9,12,13
668,80,2,11,12
669,80,3,11,12
670,120,2,11,12
671,120,3,11,12
672,120,4,12,12
673,120,5,11,13
674,120,6,11,13
675,120,7,11,12
676,120,8,11,13
677,120,9,11,12
678,120,10,11,13
679,120,11,11,13
680,120,12,11,12
681,120,13,12,13
682,141,2,11,13
683,141,3,11,12
684,141,4,12,12
685,141,5,11,12
686,141,6,11,12
687,141,7,11,13
688,141,8,11,12
689,141,9,11,13
690,141,10,11,12
691,141,11,11,13
692,141,12,11,13
693,141,13,11,12
694,141,14,11,12
695,141,15,11,13
696,141,16,11,13
697,141,17,11,12
698,186,2,12,13
699,186,3,11,12
700,186,4,11,13
701,186,5,11,12
702,186,6,11,12
703,186,7,11,13
704,186,8,11,13
705,186,9,11,12
706,83,2,11,12
707,83,3,11,12
708,83,4,11,13
709,83,5,11,13
710,15,2,11,13
711,15,3,11,12
712,15,4,11,12
713,15,5,11,12
714,15,6,12,12
715,15,7,12,12
716,15,8,12,13
717,15,9,11,13
718,15,10,11,13
719,15,11,12,12
720,15,12,11,12
721,15,13,11,12
722,15,14,11,12
723,166,2,11,12
724,166,3,11,12
725,166,4,11,13
726,166,5,11,13
727,166,6,11,13
728,166,7,11,12
729,166,8,11,13
730,166,9,11,13
731,166,10,11,13
732,166,11,12,12
733,206,2,0,0
734,206,3,2543,0
735,206,4,0,0
736,206,5,0,0
737,206,6,0,0
738,206,7,0,0
739,206,8,0,0
740,206,9,0,0
741,206,10,0,0
742,206,11,0,0
743,94,2,11,13
744,94,3,12,12
745,94,4,11,12
746,94,5,11,12
747,94,6,11,13
748,94,7,12,12
749,94,8,11,12
750,94,9,11,12
751,94,10,11,13
752,142,2,11,13
753,142,3,11,12
754,142,4,11,12
755,142,5,11,12
756,142,6,11,12
757,142,7,12,12
758,142,8,12,12
759,142,9,11,12
760,142,10,11,12
761,142,11,12,12
762,142,12,11,12
763,142,13,11,13
764,142,14,11,12
765,142,15,11,13
766,142,16,11,12
767,142,17,11,12
768,142,18,11,12
769,7,2,11,12
770,7,3,11,13
771,7,4,11,12
772,7,5,11,12
773,7,6,11,12
774,7,7,11,12
775,7,8,11,12
776,7,9,11,12
777,7,10,11,12
778,6,2,11,12
779,6,3,11,13
780,6,4,12,13
781,6,5,11,13
782,6,6,11,12
783,6,7,11,12
784,6,8,11,12
785,6,9,11,12
786,6,10,11,13
787,6,11,11,13
788,97,2,11,12
789,97,3,11,12
790,97,4,11,12
791,97,5,11,12
792,97,6,11,13
793,97,7,12,12
794,97,8,11,12
795,97,9,11,12
796,97,10,11,12
797,97,11,11,13
798,97,12,11,12
799,97,13,12,12
800,97,14,11,12
801,147,2,11,12
802,147,3,11,12
803,147,4,11,12
804,147,5,11,12
805,147,6,11,13
806,147,7,11,12
807,147,8,11,12
808,147,9,12,13
809,147,10,11,13
810,147,11,12,13
811,147,12,11,13
812,147,13,12,13
813,147,14,11,12
814,113,2,11,12
815,113,3,11,13
816,113,4,11,12
817,113,5,11,12
818,113,6,11,13
819,113,7,11,12
820,96,2,11,13
821,96,3,11,12
822,96,4,12,12
823,96,5,11,13
824,96,6,11,12
825,96,7,12,13
826,96,8,11,12
827,96,9,11,12
828,96,10,11,12
829,96,11,11,13
830,96,12,11,12
831,96,13,11,13
832,96,14,11,13
833,96,15,11,12
834,96,16,11,12
835,96,17,11,12
836,96,18,11,12
837,96,19,11,12
838,96,20,11,13
839,96,21,12,13
840,96,22,11,12
841,96,23,11,12
842,96,24,11,13
843,96,25,11,12
844,4,2,11,12
845,4,3,12,13
846,4,4,11,12
847,4,5,11,12
848,4,6,11,13
849,4,7,11,12
850,4,8,11,12
851,4,9,11,12
852,4,10,11,13
853,4,11,11,12
854,158,2,11,13
855,158,3,11,12
856,158,4,11,12
857,158,5,12,13
858,158,6,11,13
859,158,7,11,13
860,39,2,11,13
861,39,3,11,12
862,39,4,11,12
863,39,5,11,13
864,39,6,12,12
865,39,7,11,13
866,39,8,12,12
867,39,9,11,12
868,39,10,11,12
869,39,11,11,12
870,39,12,11,12
871,39,13,12,13
872,39,14,11,12
873,39,15,11,12
874,39,16,12,12
875,39,17,11,12
876,39,18,11,13
877,39,19,11,13
878,39,20,11,12
879,39,21,11,12
880,39,22,11,12
881,39,23,12,13
882,39,24,11,13
883,39,25,11,13
884,39,26,20,13
885,39,27,11,12
886,39,28,11,12
887,39,29,11,12
888,17,2,11,13
889,17,3,11,13
890,17,4,11,13
891,17,5,11,13
892,17,6,11,12
893,17,7,12,13
894,17,8,11,12
895,17,9,11,13
896,17,10,11,13
897,17,11,12,12
898,17,12,12,12
899,17,13,11,13
900,24,2,11,13
901,24,3,11,13
902,24,4,11,12
903,24,5,11,13
904,24,6,11,12
905,24,7,11,13
906,24,8,11,13
907,24,9,11,12
908,24,10,12,12
909,24,11,11,13
910,24,12,11,13
911,24,13,11,13
912,24,14,11,13
913,24,15,11,12
914,24,16,11,13
915,24,17,11,13
916,24,18,11,13
917,24,19,11,13
918,24,20,11,13
919,24,21,11,13
920,24,22,11,13
921,24,23,11,12
922,196,2,11,12
923,196,3,11,13
924,196,4,12,12
925,196,5,12,12
926,196,6,11,13
927,196,7,12,12
928,196,8,11,12
929,196,9,11,12
930,149,2,11,12
931,149,3,11,12
932,149,4,11,13
933,149,5,11,13
934,149,6,11,12
935,149,7,12,12
936,149,8,11,12
937,149,9,11,12
938,149,10,11,13
939,149,11,11,13
940,149,12,11,12
941,149,13,12,12
942,149,14,11,12
943,149,15,11,13
944,149,16,11,13
945,149,17,11,13
946,149,18,12,13
947,149,19,11,12
948,149,20,11,13
949,149,21,11,12
950,165,2,12,12
951,165,3,11,12
952,165,4,11,12
953,165,5,11,13
954,165,6,11,12
955,165,7,12,12
956,165,8,11,12
957,165,9,12,13
958,165,10,12,13
959,165,11,11,12
960,165,12,11,12
961,165,13,11,12
962,165,14,11,12
963,165,15,12,12
964,1,2,11,12
965,1,3,12,12
966,1,4,12,13
967,1,5,12,13
968,1,6,11,12
969,1,7,12,12
970,1,8,11,12
971,1,9,11,13
972,1,10,11,12
973,71,2,12,13
974,71,3,11,13
975,71,4,11,13
976,71,5,11,12
977,71,6,11,13
978,71,7,11,13
979,71,8,11,13
980,71,9,11,12
981,71,10,11,12
982,71,11,11,12
983,71,12,11,13
984,71,13,11,13
985,71,14,11,13
986,78,2,11,13
987,78,3,11,12
988,78,4,12,12
989,78,5,11,13
990,78,6,11,13
991,78,7,12,13
992,78,8,11,13
993,78,9,11,12
994,78,10,12,13
995,78,11,11,13
996,78,12,11,12
997,78,13,12,13
998,78,14,12,12
999,78,15,11,13
1000,78,16,11,13
1001,78,17,11,13
1002,78,18,11,12
1003,78,19,11,12
1004,73,2,11,12
1005,73,3,11,13
1006,73,4,12,12
1007,73,5,11,12
1008,73,6,11,12
1009,73,7,12,12
1010,73,8,11,13
1011,73,9,11,13
1012,73,10,12,12
1013,73,11,11,13
1014,73,12,11,12
1015,73,13,11,12
1016,73,14,12,12
1017,73,15,11,13
1018,73,16,11,12
1019,73,17,11,13
1020,73,18,11,12
1021,82,2,11,13
1022,82,3,11,12
1023,51,2,11,13
1024,51,3,11,12
1025,51,4,11,12
1026,51,5,11,12
1027,51,6,11,12
1028,51,7,11,12
1029,51,8,11,12
1030,51,9,11,12
1031,2,2,12,13
1032,2,3,11,12
1033,2,4,12,12
1034,2,5,11,12
1035,2,6,11,12
1036,2,7,12,12
1037,2,8,11,13
1038,2,9,11,13
1039,2,10,11,13
1040,2,11,11,12
1041,199,2,11,12
1042,199,3,11,13
1043,199,4,11,12
1044,199,5,11,12
1045,199,6,11,12
1046,199,7,11,13
1047,77,2,11,12
1048,77,3,11,13
1049,77,4,11,12
1050,77,5,11,12
1051,77,6,11,12
1052,77,7,11,12
1053,77,8,12,12
1054,77,9,11,13
1055,77,10,11,12
1056,77,11,11,12
1057,150,2,11,13
1058,150,3,11,13
1059,150,4,11,13
1060,150,5,12,12
1061,150,6,12,12
1062,150,7,11,12
1063,150,8,11,13
1064,150,9,11,12
1065,150,10,11,13
1066,150,11,11,12
1067,150,12,11,12
1068,150,13,11,13
1069,150,14,11,13
1070,150,15,12,13
1071,150,16,11,13
1072,150,17,11,13
1073,150,18,11,13
1074,150,19,12,12
1075,150,20,11,13
1076,150,21,12,12
1077,150,22,12,13
1078,150,23,11,13
1079,150,24,12,13
1080,150,25,11,12
1081,150,26,11,13
1082,150,27,11,12
1083,150,28,12,12
1084,150,29,11,12
1085,150,30,11,13
1086,150,31,12,13
1087,150,32,11,12
1088,150,33,11,13
1089,150,34,11,13
1090,150,35,11,13
1091,150,36,11,12
1092,150,37,11,12
1093,150,38,11,12
1094,150,39,11,12
1095,150,40,11,12
1096,95,2,11,12
1097,95,3,11,12
1098,95,4,11,13
1099,95,5,11,13
1100,95,6,11,13
1101,95,7,11,13
1102,95,8,11,12
1103,95,9,11,12
1104,95,10,11,13
1105,95,11,11,12
1106,95,12,11,12
1107,95,13,11,13
1108,95,14,11,12
1109,95,15,11,13
1110,95,16,11,13
1111,95,17,11,13
1112,95,18,11,12
1113,34,2,11,12
1114,34,3,12,13
1115,34,4,11,13
1116,34,5,11,13
1117,34,6,11,12
1118,34,7,11,13
1119,34,8,11,13
1120,34,9,12,12
1121,105,2,11,13
1122,105,3,12,12
1123,105,4,11,12
1124,105,5,11,12
1125,105,6,12,13
1126,105,7,11,12
1127,105,8,11,12
1128,105,9,11,12
1129,105,10,11,12
1130,105,11,11,12
1131,105,12,11,12
1132,105,13,11,12
1133,105,14,11,13
1134,105,15,12,13
1135,105,16,12,13
1136,197,2,11,12
1137,197,3,11,13
1138,197,4,11,12
1139,197,5,11,13
1140,197,6,11,13
1141,197,7,11,13
1142,197,8,11,12
1143,197,9,11,12
1144,197,10,12,12
1145,197,11,11,12
1146,172,2,11,12
1147,172,3,11,12
1148,172,4,11,13
1149,172,5,11,12
1150,172,6,11,12
1151,172,7,11,12
1152,172,8,11,12
1153,172,9,11,12
1154,172,10,11,12
1155,148,2,11,12
1156,148,3,11,12
1157,148,4,11,13
1158,148,5,11,12
1159,148,6,11,13
1160,148,7,11,13
1161,175,2,11,12
1162,175,3,12,12
1163,175,4,11,13
1164,175,5,11,13
1165,175,6,11,12
1166,175,7,12,12
1167,175,8,11,13
1168,175,9,11,12
1169,175,10,11,12
1170,175,11,11,12
1171,175,12,11,12
1172,175,13,11,12
1173,175,14,11,12
1174,175,15,11,13
1175,175,16,12,12
1176,175,17,11,12
1177,175,18,11,12
1178,175,19,11,12
1179,162,2,12,12
1180,107,2,11,12
1181,107,3,11,12
1182,107,4,11,12
1183,107,5,11,13
1184,107,6,12,13
1185,107,7,11,13
1186,107,8,11,13
1187,107,9,11,12
1188,107,10,12,12
1189,107,11,11,12
1190,107,12,12,12
1191,107,13,11,12
1192,107,14,11,13
1193,107,15,11,13
1194,107,16,11,12
1195,107,17,12,12
1196,107,18,11,13
1197,107,19,11,12
1198,191,2,11,12
1199,191,3,11,13
1200,191,4,11,13
1201,191,5,11,12
1202,191,6,11,13
1203,191,7,11,12
1204,191,8,11,12
1205,191,9,11,12
1206,191,10,11,13
1207,191,11,11,13
1208,191,12,12,13
1209,191,13,11,13
1210,180,2,11,13
1211,180,3,11,12
1212,180,4,12,12
1213,180,5,12,12
1214,180,6,12,13
1215,180,7,11,12
1216,180,8,11,12
1217,180,9,11,12
1218,180,10,11,13
1219,180,11,11,13
1220,50,2,12,12
1221,50,3,11,12
1222,50,4,11,12
1223,50,5,11,13
1224,50,6,12,12
1225,50,7,11,12
1226,50,8,11,12
1227,50,9,12,12
1228,50,10,11,13
1229,50,11,12,12
1230,50,12,11,12
1231,187,2,11,13
1232,187,3,11,12
1233,187,4,11,12
1234,187,5,11,13
1235,187,6,11,13
1236,187,7,11,13
1237,187,8,11,12
1238,187,9,11,13
1239,187,10,11,13
1240,187,11,11,12
1241,187,12,11,12
1242,116,2,11,12
1243,116,3,11,12
1244,116,4,11,13
1245,116,5,12,12
1246,116,6,11,12
1247,116,7,11,12
1248,116,8,11,12
1249,116,9,11,12
1250,116,10,11,12
1251,116,11,11,13
1252,116,12,12,12
1253,116,13,11,13
1254,116,14,11,13
1255,66,2,11,13
1256,66,3,11,13
1257,66,4,11,12
1258,66,5,11,13
1259,66,6,11,12
1260,66,7,11,13
1261,66,8,11,12
1262,66,9,11,12
1263,66,10,12,13
1264,66,11,11,13
1265,66,12,12,12
1266,66,13,12,12
1267,84,2,11,13
1268,84,3,11,12
1269,84,4,11,13
1270,84,5,12,12
1271,169,2,11,12
1272,169,3,11,12
1273,169,4,11,13
1274,169,5,11,13
1275,169,6,11,13
1276,169,7,12,12
1277,169,8,11,12
1278,169,9,12,12
1279,169,10,11,12
1280,31,2,11,12
1281,31,3,11,12
1282,31,4,11,13
1283,31,5,11,13
1284,31,6,11,12
1285,31,7,11,12
1286,69,2,11,13
1287,69,3,11,12
1288,69,4,11,12
1289,69,5,11,13
1290,69,6,12,13
1291,69,7,11,12
1292,69,8,12,12
1293,69,9,12,13
1294,69,10,11,12
1295,69,11,11,13
1296,69,12,11,12
1297,69,13,11,12
1298,47,2,11,12
1299,47,3,11,12
1300,47,4,11,12
1301,47,5,11,12
1302,47,6,11,12
1303,47,7,11,12
1304,47,8,11,12
1305,47,9,11,13
1306,47,10,11,12
1307,47,11,11,13
1308,47,12,12,12
1309,47,13,11,13
1310,47,14,12,12
1311,47,15,11,12
1312,47,16,11,12
1313,47,17,11,13
1314,90,2,12,13
1315,90,3,12,13
1316,90,4,11,13
1317,90,5,11,13
1318,90,6,11,13
1319,126,2,11,12
1320,126,3,11,13
1321,126,4,12,12
1322,126,5,11,12
1323,126,6,11,12
1324,126,7,11,12
1325,126,8,12,12
1326,53,2,11,13
1327,53,3,11,13
1328,53,4,12,12
1329,53,5,11,13
1330,53,6,11,12
1331,53,7,12,12
1332,53,8,11,12
1333,53,9,11,13
1334,49,2,11,12
1335,49,3,11,13
1336,49,4,12,12
1337,49,5,11,13
1338,49,6,11,13
1339,49,7,11,13
1340,49,8,11,12
1341,49,9,11,13
1342,49,10,12,12
1343,49,11,11,13
1344,49,12,11,13
1345,49,13,12,12
1346,49,14,11,13
1347,49,15,11,13
1348,49,16,12,12
1349,49,17,11,12
1350,194,2,11,13
1351,194,3,12,12
1352,194,4,11,12
1353,194,5,11,13
1354,65,2,11,12
1355,65,3,11,12
1356,65,4,11,13
1357,65,5,11,12
1358,65,6,11,12
1359,65,7,11,13
1360,65,8,11,13
1361,65,9,11,12
1362,65,10,11,12
1363,65,11,11,13
